u,v
190,776
851,531
550,701
859,224
51,370
1062,970
662,124
979,307
995,251
15,151
638,288
565,783
918,431
909,611
1060,17
850,305
574,788
736,948
667,687
990,47
1083,9
893,779
633,712
1085,46
249,686
422,138
385,726
542,539
604,761
803,732
103,915
1086,541
412,865
294,464
147,930
663,694
496,428
903,10
618,152
465,211
247,492
1093,45
950,652
707,656
887,852
128,800
997,840
759,959
400,868
245,994
387,898
700,891
235,782
434,601
1067,19
488,828
815,301
1095,355
1028,36
1053,57
729,225
872,283
969,481
572,1092
61,876
944,177
469,841
717,534
459,913
309,965
443,1054
819,658
268,936
680,234
390,404
722,487
1038,198
1090,7
133,766
473,676
354,981
372,877
961,625
145,996
962,86
282,983
228,1012
878,352
806,760
160,728
500,824
421,1007
340,933
1016,551
512,371
1041,882
704,730
567,325
450,405
789,536
1071,752
216,485
2,1050
592,763
899,258
321,934
648,267
927,115
596,751
832,353
1032,653
813,349
1070,14
99,866
474,883
1030,463
605,338
786,84
709,386
956,105
535,359
498,849
713,118
587,1034
999,66
205,331
90,264
1088,836
261,402
200,154
348,1035
945,131
389,417
208,494
666,60
482,388
513,74
506,187
616,297
227,345
257,773
98,1036
735,681
925,1061
874,183
519,373
184,905
890,155
737,214
1006,1013
845,650
829,306
651,794
869,626
842,254
558,1011
112,683
721,647
935,189
817,453
867,54
424,360
1057,44
1008,923
661,699
1023,167
753,544
908,1003
696,446
219,530
444,230
1029,102
1021,336
236,573
223,603
837,8
629,733
593,560
1084,639
206,132
1025,989
1099,273
966,674
126,926
3,456
1080,278
910,123
957,207
609,293
880,100
588,337
714,324
831,342
675,750
281,454
262,688
423,367
364,708
310,499
1087,29
960,92
226,1018
1072,13
1026,55
455,468
287,475
931,586
1082,81
1051,75
351,914
483,130
480,659
768,955
889,171
861,490
835,209
374,906
580,346
807,635
939,275
538,358
38,575
582,135
409,73
684,668
476,401
682,231
137,526
240,947
350,917
341,441
985,125
826,617
188,784
246,725
394,870
1097,213
472,399
1074,885
415,255
260,470
771,695
518,375
16,1040
670,243
589,911
552,269
1043,116
921,108
924,671
636,106
620,754
553,764
427,777
330,445
442,775
642,284
501,821
892,157
547,141
50,256
549,357
76,1049
320,781
897,146
1066,67
643,397
641,705
727,229
623,1047
286,477
1024,79
295,971
516,692
299,834
315,958
1073,237
665,244
122,383
566,805
679,673
329,322
796,193
452,392
334,940
621,606
504,457
884,162
466,839
833,632
628,739
39,1000
746,731
489,181
954,113
201,150
191,594
486,929
978,70
298,967
280,690
602,323
749,265
368,403
1089,23
232,393
1009,579
270,514
765,218
382,822
790,149
5,197
920,97
30,379
622,300
22,524
319,756
510,900
785,174
559,347
646,742
584,291
543,12
1078,18
173,311
624,741
1065,600
449,1005
136,932
1059,40
511,153
827,557
758,21
82,1068
916,894
774,1039
406,127
857,161
439,853
755,644
302,1076
365,220
577,637
863,335
438,308
738,182
778,129
1058,43
58,590
432,413
508,808
217,196
562,361
952,156
285,479
745,491
1031,49
848,1096
448,640
655,710
901,613
91,497
612,757
568,31
259,993
791,179
740,533
467,384
711,317
1052,0
715,723
290,598
20,585
1064,895
119,963
698,109
649,634
203,1042
946,94
515,554
52,6
871,436
33,896
344,919
537,11
888,107
380,204
719,814
148,873
1081,4
1017,239
991,110
548,843
59,1079
561,395
802,458
631,716
461,564
343,447
328,943
418,855
812,507
1044,85
664,767
660,248
1010,101
1027,41
886,303
772,556
608,313
976,71
545,787
718,706
875,433
222,780
462,362
912,571
937,88
825,185
1069,811
520,968
569,762
744,614
724,645
1020,140
610,907
478,998
938,583
144,591
1014,578
654,451
975,595
430,414
974,797
429,854
378,879
233,1046
1077,517
949,93
532,546
289,977
1045,48
242,493
1063,1094
964,78
847,158
734,528
810,523
1048,95
460,846
408,381
838,630
798,176
139,1019
657,703
818,419
988,165
369,425
111,1033
163,186
972,77
685,420
941,80
951,121
576,769
327,702
823,210
570,42
599,96
1075,25
142,522
1001,332
64,166
89,339
134,527
32,619
615,296
973,279
238,495
597,266
748,426
326,953
333,830
563,627
1002,607
416,864
1015,555
820,697
743,194
992,669
252,770
693,858
276,984
312,263
521,28
505,816
1056,928
435,980
922,192
35,1037
856,503
215,1004
304,1091
471,274
902,241
509,804
529,117
691,942
377,904
272,986
581,411
1055,83
881,56
987,37
292,982
809,525
363,844
24,484
398,316
792,221
440,178
793,720
860,212
672,677
271,253
862,410
175,801
540,795
1098,376
678,747
199,502
689,366
356,314
114,799
